 Year Tse_N Tse_0 Tse_P Ts_N Ts_0 Ts_P
  1.88333E+01  7.33333E-02  1.14074E-01  2.56667E-01 -1.17729E-02 -2.36311E-02 -4.30724E-02
  1.89167E+01  7.26191E-02  1.12963E-01  2.54167E-01 -1.11195E-02 -2.28361E-02 -4.21255E-02
  1.90000E+01  7.19048E-02  1.11852E-01  2.51667E-01 -1.04893E-02 -2.20655E-02 -4.12035E-02
  1.90833E+01  7.13492E-02  1.10988E-01  2.49722E-01 -9.87984E-03 -2.13169E-02 -4.03040E-02
  1.91667E+01  7.07937E-02  1.10123E-01  2.47778E-01 -9.28913E-03 -2.05883E-02 -3.94251E-02
  1.92500E+01  7.02381E-02  1.09259E-01  2.45833E-01 -8.71661E-03 -1.98791E-02 -3.85662E-02
  1.93333E+01  6.96825E-02  1.08395E-01  2.43889E-01 -8.16179E-03 -1.91889E-02 -3.77269E-02
  1.94167E+01  6.91270E-02  1.07531E-01  2.41944E-01 -7.62415E-03 -1.85172E-02 -3.69067E-02
  1.95000E+01  6.85714E-02  1.06667E-01  2.40000E-01 -7.10321E-03 -1.78635E-02 -3.61052E-02
  1.95833E+01  6.80159E-02  1.05802E-01  2.38056E-01 -6.59848E-03 -1.72273E-02 -3.53219E-02
  1.96667E+01  6.74603E-02  1.04938E-01  2.36111E-01 -6.10947E-03 -1.66081E-02 -3.45565E-02
  1.97500E+01  6.69048E-02  1.04074E-01  2.34167E-01 -5.63575E-03 -1.60055E-02 -3.38083E-02
  1.98333E+01  6.63492E-02  1.03210E-01  2.32222E-01 -5.17686E-03 -1.54191E-02 -3.30772E-02
  1.99167E+01  6.57936E-02  1.02346E-01  2.30278E-01 -4.73238E-03 -1.48484E-02 -3.23626E-02
  2.00000E+01  6.52381E-02  1.01481E-01  2.28333E-01 -4.30191E-03 -1.42930E-02 -3.16641E-02
  2.00833E+01  6.46825E-02  1.00617E-01  2.26389E-01 -3.88503E-03 -1.37526E-02 -3.09815E-02
  2.01667E+01  6.41270E-02  9.97531E-02  2.24444E-01 -3.48138E-03 -1.32267E-02 -3.03142E-02
  2.02500E+01  6.35714E-02  9.88889E-02  2.22500E-01 -3.09059E-03 -1.27151E-02 -2.96621E-02
  2.03333E+01  6.30159E-02  9.80247E-02  2.20556E-01 -2.71230E-03 -1.22172E-02 -2.90247E-02
  2.04167E+01  6.24603E-02  9.71605E-02  2.18611E-01 -2.34617E-03 -1.17329E-02 -2.84018E-02
  2.05000E+01  6.19048E-02  9.62963E-02  2.16667E-01 -1.99187E-03 -1.12617E-02 -2.77929E-02
  2.05833E+01  6.13492E-02  9.54321E-02  2.14722E-01 -1.64910E-03 -1.08033E-02 -2.71979E-02
  2.06667E+01  6.07936E-02  9.45679E-02  2.12778E-01 -1.31754E-03 -1.03575E-02 -2.66163E-02
  2.07500E+01  6.02381E-02  9.37037E-02  2.10833E-01 -9.96899E-04 -9.92396E-03 -2.60480E-02
  2.08333E+01  5.96825E-02  9.28395E-02  2.08889E-01 -6.86898E-04 -9.50236E-03 -2.54927E-02
  2.09167E+01  5.91270E-02  9.19753E-02  2.06944E-01 -3.87264E-04 -9.09243E-03 -2.49500E-02
  2.10000E+01  5.85714E-02  9.11111E-02  2.05000E-01 -9.77312E-05 -8.69392E-03 -2.44197E-02
  2.10833E+01  5.80159E-02  9.02469E-02  2.03056E-01  1.81953E-04 -8.30656E-03 -2.39016E-02
  2.11667E+01  5.74603E-02  8.93827E-02  2.01111E-01  4.52034E-04 -7.93010E-03 -2.33955E-02
  2.12500E+01  5.69048E-02  8.85185E-02  1.99167E-01  7.12750E-04 -7.56430E-03 -2.29010E-02
  2.13333E+01  5.63492E-02  8.76543E-02  1.97222E-01  9.64328E-04 -7.20893E-03 -2.24180E-02
  2.14167E+01  5.57937E-02  8.67901E-02  1.95278E-01  1.20699E-03 -6.86375E-03 -2.19462E-02
  2.15000E+01  5.52381E-02  8.59259E-02  1.93333E-01  1.44095E-03 -6.52855E-03 -2.14855E-02
  2.15833E+01  5.46826E-02  8.50617E-02  1.91389E-01  1.66641E-03 -6.20311E-03 -2.10356E-02
  2.16667E+01  5.41270E-02  8.41975E-02  1.89444E-01  1.88358E-03 -5.88723E-03 -2.05963E-02
  2.17500E+01  5.35715E-02  8.33334E-02  1.87500E-01  2.09264E-03 -5.58071E-03 -2.01674E-02
  2.18333E+01  5.30159E-02  8.24692E-02  1.85556E-01  2.29379E-03 -5.28335E-03 -1.97488E-02
  2.19167E+01  5.24603E-02  8.16050E-02  1.83611E-01  2.48721E-03 -4.99496E-03 -1.93402E-02
  2.20000E+01  5.19048E-02  8.07408E-02  1.81667E-01  2.67306E-03 -4.71536E-03 -1.89414E-02
  2.20833E+01  5.19048E-02  8.07408E-02  1.81667E-01  2.85662E-03 -4.43928E-03 -1.85473E-02
  2.21667E+01  5.19048E-02  8.07408E-02  1.81667E-01  3.04269E-03 -4.16188E-03 -1.81528E-02
  2.22500E+01  5.19048E-02  8.07408E-02  1.81667E-01  3.23056E-03 -3.88378E-03 -1.77587E-02
  2.23333E+01  5.19048E-02  8.07408E-02  1.81667E-01  3.41966E-03 -3.60551E-03 -1.73653E-02
  2.24167E+01  5.19048E-02  8.07408E-02  1.81667E-01  3.60952E-03 -3.32748E-03 -1.69730E-02
  2.25000E+01  5.19048E-02  8.07408E-02  1.81667E-01  3.79979E-03 -3.05002E-03 -1.65822E-02
  2.25833E+01  5.19048E-02  8.07408E-02  1.81667E-01  3.99016E-03 -2.77337E-03 -1.61930E-02
  2.26667E+01  5.19048E-02  8.07408E-02  1.81667E-01  4.18039E-03 -2.49775E-03 -1.58056E-02
  2.27500E+01  5.19048E-02  8.07408E-02  1.81667E-01  4.37027E-03 -2.22334E-03 -1.54201E-02
  2.28333E+01  5.19048E-02  8.07408E-02  1.81667E-01  4.55962E-03 -1.95028E-03 -1.50368E-02
  2.29167E+01  5.19048E-02  8.07408E-02  1.81667E-01  4.74832E-03 -1.67870E-03 -1.46557E-02
  2.30000E+01  5.19048E-02  8.07408E-02  1.81667E-01  4.93621E-03 -1.40870E-03 -1.42769E-02
  2.30833E+01  1.51188E-02  2.35181E-02  5.29157E-02  4.78604E-03 -1.47753E-03 -1.42375E-02
  2.31667E+01 -2.16672E-02 -3.37045E-02 -7.58352E-02  3.99035E-03 -2.19483E-03 -1.48495E-02
  2.32500E+01 -5.84524E-02 -9.09259E-02 -2.04583E-01  2.60606E-03 -3.50770E-03 -1.60641E-02
  2.33333E+01 -9.52384E-02 -1.48149E-01 -3.33334E-01  6.82133E-04 -5.37050E-03 -1.78389E-02
  2.34167E+01 -1.32024E-01 -2.05371E-01 -4.62085E-01 -1.74140E-03 -7.74594E-03 -2.01395E-02
  2.35000E+01 -1.68810E-01 -2.62593E-01 -5.90833E-01 -4.63079E-03 -1.06026E-02 -2.29369E-02
  2.35833E+01 -2.05596E-01 -3.19815E-01 -7.19584E-01 -7.95703E-03 -1.39134E-02 -2.62063E-02
  2.36667E+01 -2.42381E-01 -3.77038E-01 -8.48335E-01 -1.16948E-02 -1.76547E-02 -2.99259E-02
  2.37500E+01 -2.79167E-01 -4.34259E-01 -9.77083E-01 -1.58217E-02 -2.18055E-02 -3.40762E-02
  2.38333E+01 -3.15953E-01 -4.91482E-01 -1.10583E+00 -2.03177E-02 -2.63471E-02 -3.86400E-02
  2.39167E+01 -3.52739E-01 -5.48705E-01 -1.23459E+00 -2.51649E-02 -3.12625E-02 -4.36017E-02
  2.40000E+01 -3.89524E-01 -6.05926E-01 -1.36333E+00 -3.03467E-02 -3.65364E-02 -4.89469E-02
  2.40833E+01 -3.65952E-01 -5.69259E-01 -1.28083E+00 -3.52952E-02 -4.16013E-02 -5.41095E-02
  2.41667E+01 -3.42381E-01 -5.32592E-01 -1.19833E+00 -3.94922E-02 -4.59365E-02 -5.85657E-02
  2.42500E+01 -3.18810E-01 -4.95926E-01 -1.11583E+00 -4.30188E-02 -4.96167E-02 -6.23846E-02
  2.43333E+01 -2.95238E-01 -4.59259E-01 -1.03333E+00 -4.59437E-02 -5.27060E-02 -6.56253E-02
  2.44167E+01 -2.71666E-01 -4.22592E-01 -9.50832E-01 -4.83219E-02 -5.52550E-02 -6.83346E-02
  2.45000E+01 -2.48095E-01 -3.85926E-01 -8.68333E-01 -5.01987E-02 -5.73059E-02 -7.05510E-02
  2.45833E+01 -2.24524E-01 -3.49259E-01 -7.85833E-01 -5.16124E-02 -5.88940E-02 -7.23070E-02
  2.46667E+01 -2.00952E-01 -3.12592E-01 -7.03332E-01 -5.25958E-02 -6.00495E-02 -7.36302E-02
  2.47500E+01 -1.77381E-01 -2.75926E-01 -6.20833E-01 -5.31774E-02 -6.07990E-02 -7.45449E-02
  2.48333E+01 -1.53809E-01 -2.39259E-01 -5.38333E-01 -5.33823E-02 -6.11656E-02 -7.50723E-02
  2.49167E+01 -1.30238E-01 -2.02592E-01 -4.55832E-01 -5.32328E-02 -6.11701E-02 -7.52313E-02
  2.50000E+01 -1.06667E-01 -1.65926E-01 -3.73333E-01 -5.27488E-02 -6.08309E-02 -7.50389E-02
  2.50833E+01 -9.17062E-02 -1.42654E-01 -3.20972E-01 -5.20273E-02 -6.02436E-02 -7.45893E-02
  2.51667E+01 -7.67458E-02 -1.19382E-01 -2.68610E-01 -5.11564E-02 -5.94960E-02 -7.39693E-02
  2.52500E+01 -6.17857E-02 -9.61111E-02 -2.16250E-01 -5.01376E-02 -5.85894E-02 -7.31803E-02
  2.53333E+01 -4.68253E-02 -7.28393E-02 -1.63888E-01 -4.89730E-02 -5.75260E-02 -7.22240E-02
  2.54167E+01 -3.18649E-02 -4.95676E-02 -1.11527E-01 -4.76657E-02 -5.63085E-02 -7.11032E-02
  2.55000E+01 -1.69048E-02 -2.62963E-02 -5.91667E-02 -4.62192E-02 -5.49406E-02 -6.98209E-02
  2.55833E+01 -1.94433E-03 -3.02452E-03 -6.80516E-03 -4.46374E-02 -5.34258E-02 -6.83807E-02
  2.56667E+01  1.30161E-02  2.02473E-02  4.55563E-02 -4.29242E-02 -5.17679E-02 -6.67860E-02
  2.57500E+01  2.79762E-02  4.35185E-02  9.79167E-02 -4.10835E-02 -4.99708E-02 -6.50404E-02
  2.58333E+01  4.29366E-02  6.67903E-02  1.50278E-01 -3.91192E-02 -4.80382E-02 -6.31473E-02
  2.59167E+01  5.78971E-02  9.00621E-02  2.02640E-01 -3.70349E-02 -4.59737E-02 -6.11103E-02
  2.60000E+01  7.28571E-02  1.13333E-01  2.55000E-01 -3.48344E-02 -4.37809E-02 -5.89326E-02
  2.60833E+01  7.40873E-02  1.15247E-01  2.59306E-01 -3.26471E-02 -4.15891E-02 -5.67433E-02
  2.61667E+01  7.53175E-02  1.17161E-01  2.63611E-01 -3.05911E-02 -3.95171E-02 -5.46621E-02
  2.62500E+01  7.65476E-02  1.19074E-01  2.67917E-01 -2.86483E-02 -3.75484E-02 -5.26735E-02
  2.63333E+01  7.77778E-02  1.20988E-01  2.72222E-01 -2.68036E-02 -3.56691E-02 -5.07648E-02
  2.64167E+01  7.90080E-02  1.22901E-01  2.76528E-01 -2.50451E-02 -3.38681E-02 -4.89260E-02
  2.65000E+01  8.02381E-02  1.24815E-01  2.80833E-01 -2.33629E-02 -3.21365E-02 -4.71489E-02
  2.65833E+01  8.14683E-02  1.26728E-01  2.85139E-01 -2.17492E-02 -3.04670E-02 -4.54269E-02
  2.66667E+01  8.26984E-02  1.28642E-01  2.89445E-01 -2.01969E-02 -2.88535E-02 -4.37542E-02
  2.67500E+01  8.39286E-02  1.30556E-01  2.93750E-01 -1.87004E-02 -2.72905E-02 -4.21262E-02
  2.68333E+01  8.51588E-02  1.32469E-01  2.98056E-01 -1.72546E-02 -2.57735E-02 -4.05388E-02
  2.69167E+01  8.63889E-02  1.34383E-01  3.02361E-01 -1.58550E-02 -2.42986E-02 -3.89882E-02
  2.70000E+01  8.76191E-02  1.36296E-01  3.06667E-01 -1.44978E-02 -2.28622E-02 -3.74715E-02
  2.70833E+01  8.74603E-02  1.36049E-01  3.06111E-01 -1.31924E-02 -2.14739E-02 -3.59985E-02
  2.71667E+01  8.73016E-02  1.35802E-01  3.05556E-01 -1.19473E-02 -2.01428E-02 -3.45785E-02
  2.72500E+01  8.71429E-02  1.35556E-01  3.05000E-01 -1.07576E-02 -1.88643E-02 -3.32076E-02
  2.73333E+01  8.69841E-02  1.35309E-01  3.04444E-01 -9.61902E-03 -1.76345E-02 -3.18821E-02
  2.74167E+01  8.68254E-02  1.35062E-01  3.03889E-01 -8.52788E-03 -1.64501E-02 -3.05989E-02
  2.75000E+01  8.66667E-02  1.34815E-01  3.03333E-01 -7.48089E-03 -1.53079E-02 -2.93554E-02
  2.75833E+01  8.65079E-02  1.34568E-01  3.02778E-01 -6.47515E-03 -1.42054E-02 -2.81491E-02
  2.76667E+01  8.63492E-02  1.34321E-01  3.02222E-01 -5.50804E-03 -1.31402E-02 -2.69779E-02
  2.77500E+01  8.61905E-02  1.34074E-01  3.01667E-01 -4.57723E-03 -1.21101E-02 -2.58398E-02
  2.78333E+01  8.60317E-02  1.33827E-01  3.01111E-01 -3.68057E-03 -1.11131E-02 -2.47332E-02
  2.79167E+01  8.58730E-02  1.33580E-01  3.00556E-01 -2.81611E-03 -1.01476E-02 -2.36563E-02
  2.80000E+01  8.57143E-02  1.33333E-01  3.00000E-01 -1.98208E-03 -9.21170E-03 -2.26076E-02
  2.80833E+01  8.59524E-02  1.33704E-01  3.00833E-01 -1.17321E-03 -8.30042E-03 -2.15823E-02
  2.81667E+01  8.61905E-02  1.34074E-01  3.01667E-01 -3.84660E-04 -7.40900E-03 -2.05756E-02
  2.82500E+01  8.64286E-02  1.34444E-01  3.02500E-01  3.84333E-04 -6.53672E-03 -1.95870E-02
  2.83333E+01  8.66667E-02  1.34815E-01  3.03333E-01  1.13453E-03 -5.68288E-03 -1.86158E-02
  2.84167E+01  8.69048E-02  1.35185E-01  3.04167E-01  1.86671E-03 -4.84678E-03 -1.76614E-02
  2.85000E+01  8.71429E-02  1.35556E-01  3.05000E-01  2.58160E-03 -4.02772E-03 -1.67232E-02
  2.85833E+01  8.73810E-02  1.35926E-01  3.05833E-01  3.27994E-03 -3.22503E-03 -1.58005E-02
  2.86667E+01  8.76191E-02  1.36296E-01  3.06667E-01  3.96242E-03 -2.43806E-03 -1.48927E-02
  2.87500E+01  8.78571E-02  1.36667E-01  3.07500E-01  4.62970E-03 -1.66620E-03 -1.39994E-02
  2.88333E+01  8.80952E-02  1.37037E-01  3.08333E-01  5.28241E-03 -9.08848E-04 -1.31200E-02
  2.89167E+01  8.83333E-02  1.37407E-01  3.09167E-01  5.92116E-03 -1.65454E-04 -1.22540E-02
  2.90000E+01  8.85714E-02  1.37778E-01  3.10000E-01  6.54652E-03  5.64521E-04 -1.14008E-02
  2.90833E+01  8.92460E-02  1.38827E-01  3.12361E-01  7.16302E-03  1.28559E-03 -1.05561E-02
  2.91667E+01  8.99206E-02  1.39877E-01  3.14722E-01  7.77484E-03  2.00190E-03 -9.71562E-03
  2.92500E+01  9.05952E-02  1.40926E-01  3.17083E-01  8.38177E-03  2.71329E-03 -8.87963E-03
  2.93333E+01  9.12699E-02  1.41975E-01  3.19444E-01  8.98370E-03  3.41965E-03 -8.04820E-03
  2.94167E+01  9.19445E-02  1.43025E-01  3.21806E-01  9.58060E-03  4.12096E-03 -7.22134E-03
  2.95000E+01  9.26191E-02  1.44074E-01  3.24167E-01  1.01725E-02  4.81723E-03 -6.39906E-03
  2.95833E+01  9.32937E-02  1.45123E-01  3.26528E-01  1.07594E-02  5.50852E-03 -5.58130E-03
  2.96667E+01  9.39683E-02  1.46173E-01  3.28889E-01  1.13414E-02  6.19491E-03 -4.76799E-03
  2.97500E+01  9.46429E-02  1.47222E-01  3.31250E-01  1.19186E-02  6.87649E-03 -3.95905E-03
  2.98333E+01  9.53175E-02  1.48272E-01  3.33611E-01  1.24911E-02  7.55336E-03 -3.15439E-03
  2.99167E+01  9.59921E-02  1.49321E-01  3.35972E-01  1.30591E-02  8.22564E-03 -2.35390E-03
  3.00000E+01  9.66667E-02  1.50370E-01  3.38333E-01  1.36225E-02  8.89343E-03 -1.55748E-03
  3.00833E+01  9.70635E-02  1.50988E-01  3.39722E-01  1.41791E-02  9.55430E-03 -7.67579E-04
  3.01667E+01  9.74603E-02  1.51605E-01  3.41111E-01  1.47266E-02  1.02060E-02  1.35613E-05
  3.02500E+01  9.78571E-02  1.52222E-01  3.42500E-01  1.52655E-02  1.08491E-02  7.86415E-04
  3.03333E+01  9.82540E-02  1.52840E-01  3.43889E-01  1.57963E-02  1.14841E-02  1.55141E-03
  3.04167E+01  9.86508E-02  1.53457E-01  3.45278E-01  1.63195E-02  1.21113E-02  2.30890E-03
  3.05000E+01  9.90476E-02  1.54074E-01  3.46667E-01  1.68354E-02  1.27310E-02  3.05922E-03
  3.05833E+01  9.94444E-02  1.54691E-01  3.48056E-01  1.73443E-02  1.33437E-02  3.80265E-03
  3.06667E+01  9.98413E-02  1.55309E-01  3.49444E-01  1.78466E-02  1.39495E-02  4.53946E-03
  3.07500E+01  1.00238E-01  1.55926E-01  3.50833E-01  1.83426E-02  1.45488E-02  5.26989E-03
  3.08333E+01  1.00635E-01  1.56543E-01  3.52222E-01  1.88324E-02  1.51418E-02  5.99415E-03
  3.09167E+01  1.01032E-01  1.57161E-01  3.53611E-01  1.93163E-02  1.57287E-02  6.71247E-03
  3.10000E+01  1.01429E-01  1.57778E-01  3.55000E-01  1.97946E-02  1.63097E-02  7.42503E-03
  3.10833E+01  1.01151E-01  1.57346E-01  3.54028E-01  2.02612E-02  1.68789E-02  8.12584E-03
  3.11667E+01  1.00873E-01  1.56914E-01  3.53056E-01  2.07108E-02  1.74307E-02  8.80936E-03
  3.12500E+01  1.00595E-01  1.56481E-01  3.52083E-01  2.11445E-02  1.79663E-02  9.47664E-03
  3.13333E+01  1.00317E-01  1.56049E-01  3.51111E-01  2.15635E-02  1.84867E-02  1.01286E-02
  3.14167E+01  1.00040E-01  1.55617E-01  3.50139E-01  2.19685E-02  1.89928E-02  1.07661E-02
  3.15000E+01  9.97619E-02  1.55185E-01  3.49167E-01  2.23605E-02  1.94852E-02  1.13897E-02
  3.15833E+01  9.94841E-02  1.54753E-01  3.48194E-01  2.27400E-02  1.99647E-02  1.20001E-02
  3.16667E+01  9.92063E-02  1.54321E-01  3.47222E-01  2.31078E-02  2.04318E-02  1.25977E-02
  3.17500E+01  9.89286E-02  1.53889E-01  3.46250E-01  2.34643E-02  2.08870E-02  1.31831E-02
  3.18333E+01  9.86508E-02  1.53457E-01  3.45278E-01  2.38100E-02  2.13308E-02  1.37567E-02
  3.19167E+01  9.83730E-02  1.53025E-01  3.44305E-01  2.41454E-02  2.17636E-02  1.43189E-02
  3.20000E+01  9.80952E-02  1.52593E-01  3.43333E-01  2.44709E-02  2.21858E-02  1.48700E-02
  3.20833E+01  9.80952E-02  1.52593E-01  3.43333E-01  2.47894E-02  2.26004E-02  1.54130E-02
  3.21667E+01  9.80952E-02  1.52593E-01  3.43333E-01  2.51037E-02  2.30100E-02  1.59505E-02
  3.22500E+01  9.80952E-02  1.52593E-01  3.43333E-01  2.54136E-02  2.34145E-02  1.64825E-02
  3.23333E+01  9.80952E-02  1.52593E-01  3.43333E-01  2.57190E-02  2.38139E-02  1.70090E-02
  3.24167E+01  9.80952E-02  1.52593E-01  3.43333E-01  2.60200E-02  2.42082E-02  1.75298E-02
  3.25000E+01  9.80952E-02  1.52593E-01  3.43333E-01  2.63166E-02  2.45975E-02  1.80451E-02
  3.25833E+01  9.80952E-02  1.52593E-01  3.43333E-01  2.66088E-02  2.49817E-02  1.85550E-02
  3.26667E+01  9.80952E-02  1.52593E-01  3.43333E-01  2.68967E-02  2.53610E-02  1.90594E-02
  3.27500E+01  9.80952E-02  1.52593E-01  3.43333E-01  2.71804E-02  2.57355E-02  1.95585E-02
  3.28333E+01  9.80952E-02  1.52593E-01  3.43333E-01  2.74598E-02  2.61051E-02  2.00524E-02
  3.29167E+01  9.80952E-02  1.52593E-01  3.43333E-01  2.77351E-02  2.64699E-02  2.05410E-02
  3.30000E+01  9.80952E-02  1.52593E-01  3.43333E-01  2.80064E-02  2.68302E-02  2.10245E-02
  3.30833E+01  9.93254E-02  1.54506E-01  3.47639E-01  2.82850E-02  2.71972E-02  2.15143E-02
  3.31667E+01  1.00556E-01  1.56420E-01  3.51944E-01  2.85813E-02  2.75813E-02  2.20209E-02
  3.32500E+01  1.01786E-01  1.58333E-01  3.56250E-01  2.88934E-02  2.79808E-02  2.25426E-02
  3.33333E+01  1.03016E-01  1.60247E-01  3.60556E-01  2.92198E-02  2.83944E-02  2.30782E-02
  3.34167E+01  1.04246E-01  1.62161E-01  3.64861E-01  2.95592E-02  2.88209E-02  2.36267E-02
  3.35000E+01  1.05476E-01  1.64074E-01  3.69167E-01  2.99106E-02  2.92592E-02  2.41870E-02
  3.35833E+01  1.06706E-01  1.65988E-01  3.73472E-01  3.02731E-02  2.97085E-02  2.47585E-02
  3.36667E+01  1.07937E-01  1.67901E-01  3.77778E-01  3.06458E-02  3.01682E-02  2.53405E-02
  3.37500E+01  1.09167E-01  1.69815E-01  3.82083E-01  3.10282E-02  3.06376E-02  2.59324E-02
  3.38333E+01  1.10397E-01  1.71728E-01  3.86389E-01  3.14195E-02  3.11162E-02  2.65338E-02
  3.39167E+01  1.11627E-01  1.73642E-01  3.90694E-01  3.18194E-02  3.16034E-02  2.71441E-02
  3.40000E+01  1.12857E-01  1.75556E-01  3.95000E-01  3.22272E-02  3.20989E-02  2.77630E-02
  3.40833E+01  1.14365E-01  1.77901E-01  4.00278E-01  3.26452E-02  3.26047E-02  2.83927E-02
  3.41667E+01  1.15873E-01  1.80247E-01  4.05556E-01  3.30751E-02  3.31228E-02  2.90351E-02
  3.42500E+01  1.17381E-01  1.82593E-01  4.10833E-01  3.35164E-02  3.36525E-02  2.96896E-02
  3.43333E+01  1.18889E-01  1.84938E-01  4.16111E-01  3.39681E-02  3.41932E-02  3.03556E-02
  3.44167E+01  1.20397E-01  1.87284E-01  4.21389E-01  3.44298E-02  3.47443E-02  3.10326E-02
  3.45000E+01  1.21905E-01  1.89630E-01  4.26667E-01  3.49010E-02  3.53052E-02  3.17201E-02
  3.45833E+01  1.23413E-01  1.91975E-01  4.31945E-01  3.53810E-02  3.58756E-02  3.24177E-02
  3.46667E+01  1.24921E-01  1.94321E-01  4.37222E-01  3.58695E-02  3.64550E-02  3.31250E-02
  3.47500E+01  1.26429E-01  1.96667E-01  4.42500E-01  3.63662E-02  3.70431E-02  3.38417E-02
  3.48333E+01  1.27937E-01  1.99012E-01  4.47778E-01  3.68706E-02  3.76394E-02  3.45675E-02
  3.49167E+01  1.29444E-01  2.01358E-01  4.53056E-01  3.73823E-02  3.82438E-02  3.53021E-02
  3.50000E+01  1.30952E-01  2.03704E-01  4.58333E-01  3.79012E-02  3.88560E-02  3.60452E-02
  3.50833E+01  1.33572E-01  2.07778E-01  4.67500E-01  3.84371E-02  3.94857E-02  3.68067E-02
  3.51667E+01  1.36191E-01  2.11852E-01  4.76667E-01  3.89991E-02  4.01422E-02  3.75959E-02
  3.52500E+01  1.38810E-01  2.15926E-01  4.85833E-01  3.95851E-02  4.08236E-02  3.84110E-02
  3.53333E+01  1.41429E-01  2.20000E-01  4.95000E-01  4.01934E-02  4.15283E-02  3.92506E-02
  3.54167E+01  1.44048E-01  2.24074E-01  5.04167E-01  4.08227E-02  4.22549E-02  4.01133E-02
  3.55000E+01  1.46667E-01  2.28148E-01  5.13333E-01  4.14716E-02  4.30024E-02  4.09983E-02
  3.55833E+01  1.49286E-01  2.32222E-01  5.22500E-01  4.21392E-02  4.37697E-02  4.19044E-02
  3.56667E+01  1.51905E-01  2.36296E-01  5.31667E-01  4.28245E-02  4.45559E-02  4.28310E-02
  3.57500E+01  1.54524E-01  2.40370E-01  5.40833E-01  4.35266E-02  4.53602E-02  4.37773E-02
  3.58333E+01  1.57143E-01  2.44445E-01  5.50000E-01  4.42448E-02  4.61820E-02  4.47425E-02
  3.59167E+01  1.59762E-01  2.48519E-01  5.59167E-01  4.49783E-02  4.70205E-02  4.57261E-02
  3.60000E+01  1.62381E-01  2.52593E-01  5.68333E-01  4.57266E-02  4.78751E-02  4.67275E-02
  3.60833E+01  1.62778E-01  2.53210E-01  5.69722E-01  4.64686E-02  4.87249E-02  4.77259E-02
  3.61667E+01  1.63175E-01  2.53827E-01  5.71111E-01  4.71854E-02  4.95507E-02  4.87018E-02
  3.62500E+01  1.63571E-01  2.54444E-01  5.72500E-01  4.78797E-02  5.03552E-02  4.96579E-02
  3.63333E+01  1.63968E-01  2.55062E-01  5.73889E-01  4.85541E-02  5.11407E-02  5.05961E-02
  3.64167E+01  1.64365E-01  2.55679E-01  5.75278E-01  4.92106E-02  5.19090E-02  5.15183E-02
  3.65000E+01  1.64762E-01  2.56296E-01  5.76667E-01  4.98508E-02  5.26617E-02  5.24257E-02
  3.65833E+01  1.65159E-01  2.56914E-01  5.78056E-01  5.04761E-02  5.33999E-02  5.33196E-02
  3.66667E+01  1.65556E-01  2.57531E-01  5.79444E-01  5.10876E-02  5.41249E-02  5.42009E-02
  3.67500E+01  1.65952E-01  2.58148E-01  5.80833E-01  5.16863E-02  5.48374E-02  5.50704E-02
  3.68333E+01  1.66349E-01  2.58765E-01  5.82222E-01  5.22732E-02  5.55383E-02  5.59289E-02
  3.69167E+01  1.66746E-01  2.59383E-01  5.83611E-01  5.28490E-02  5.62284E-02  5.67770E-02
  3.70000E+01  1.67143E-01  2.60000E-01  5.85000E-01  5.34145E-02  5.69082E-02  5.76154E-02
  3.70833E+01  1.67540E-01  2.60617E-01  5.86389E-01  5.39701E-02  5.75784E-02  5.84445E-02
  3.71667E+01  1.67936E-01  2.61235E-01  5.87778E-01  5.45166E-02  5.82395E-02  5.92649E-02
  3.72500E+01  1.68333E-01  2.61852E-01  5.89167E-01  5.50544E-02  5.88919E-02  6.00769E-02
  3.73333E+01  1.68730E-01  2.62469E-01  5.90555E-01  5.55839E-02  5.95360E-02  6.08810E-02
  3.74167E+01  1.69127E-01  2.63086E-01  5.91944E-01  5.61057E-02  6.01724E-02  6.16774E-02
  3.75000E+01  1.69524E-01  2.63704E-01  5.93333E-01  5.66201E-02  6.08013E-02  6.24666E-02
  3.75833E+01  1.69921E-01  2.64321E-01  5.94722E-01  5.71274E-02  6.14230E-02  6.32489E-02
  3.76667E+01  1.70317E-01  2.64938E-01  5.96111E-01  5.76280E-02  6.20379E-02  6.40244E-02
  3.77500E+01  1.70714E-01  2.65556E-01  5.97500E-01  5.81222E-02  6.26463E-02  6.47936E-02
  3.78333E+01  1.71111E-01  2.66173E-01  5.98889E-01  5.86102E-02  6.32484E-02  6.55566E-02
  3.79167E+01  1.71508E-01  2.66790E-01  6.00278E-01  5.90925E-02  6.38446E-02  6.63137E-02
  3.80000E+01  1.71905E-01  2.67407E-01  6.01667E-01  5.95691E-02  6.44349E-02  6.70650E-02
  3.80833E+01  1.71905E-01  2.67407E-01  6.01667E-01  6.00367E-02  6.50160E-02  6.78072E-02
  3.81667E+01  1.71905E-01  2.67407E-01  6.01667E-01  6.04922E-02  6.55848E-02  6.85370E-02
  3.82500E+01  1.71905E-01  2.67407E-01  6.01667E-01  6.09364E-02  6.61421E-02  6.92553E-02
  3.83333E+01  1.71905E-01  2.67407E-01  6.01667E-01  6.13701E-02  6.66884E-02  6.99625E-02
  3.84167E+01  1.71905E-01  2.67407E-01  6.01667E-01  6.17938E-02  6.72245E-02  7.06592E-02
  3.85000E+01  1.71905E-01  2.67407E-01  6.01667E-01  6.22080E-02  6.77507E-02  7.13460E-02
