 Year Forcing ATM_N ATM_0 ATM_P OCN_N OCN_0 OCN_P DTDT_N DTDT_0 DTDT_P
  2.08333E+00 -2.38425E+00  2.43508E-01  1.60103E-01  7.27936E-02  7.15878E-01  7.33534E-01  7.51814E-01 -1.42486E+00 -1.49061E+00 -1.55964E+00
  2.16667E+00 -2.24750E+00  2.68374E-01  1.76863E-01  8.06041E-02  7.65362E-01  7.86478E-01  8.08408E-01 -1.21376E+00 -1.28416E+00 -1.35849E+00
  2.25000E+00 -2.11075E+00  2.89370E-01  1.91191E-01  8.73611E-02  7.97145E-01  8.21827E-01  8.47547E-01 -1.02424E+00 -1.09773E+00 -1.17584E+00
  2.33333E+00 -1.97400E+00  3.06892E-01  2.03321E-01  9.31614E-02  8.15163E-01  8.43405E-01  8.72941E-01 -8.51944E-01 -9.27273E-01 -1.00790E+00
  2.41667E+00 -1.83725E+00  3.21256E-01  2.13443E-01  9.80822E-02  8.22111E-01  8.53829E-01  8.87127E-01 -6.93883E-01 -7.69978E-01 -8.52041E-01
  2.50000E+00 -1.70050E+00  3.32722E-01  2.21711E-01  1.02187E-01  8.19958E-01  8.55009E-01  8.91956E-01 -5.47819E-01 -6.23780E-01 -7.06357E-01
  2.58333E+00 -1.56375E+00  3.41511E-01  2.28256E-01  1.05528E-01  8.10187E-01  8.48388E-01  8.88828E-01 -4.12051E-01 -4.87106E-01 -5.69394E-01
  2.66667E+00 -1.42700E+00  3.47811E-01  2.33190E-01  1.08152E-01  7.93947E-01  8.35088E-01  8.78831E-01 -2.85241E-01 -3.58722E-01 -4.40017E-01
  2.75000E+00 -1.29025E+00  3.51787E-01  2.36612E-01  1.10099E-01  7.72153E-01  8.15999E-01  8.62833E-01 -1.66310E-01 -2.37639E-01 -3.17318E-01
  2.83333E+00 -1.15350E+00  3.53582E-01  2.38606E-01  1.11402E-01  7.45542E-01  7.91847E-01  8.41536E-01 -5.43754E-02 -1.23047E-01 -2.00562E-01
  2.91667E+00 -1.01675E+00  3.53325E-01  2.39251E-01  1.12095E-01  7.14721E-01  7.63224E-01  8.15522E-01  5.12968E-02 -1.42753E-02 -8.91330E-02
  3.00000E+00 -8.80000E-01  3.51131E-01  2.38613E-01  1.12203E-01  6.80196E-01  7.30630E-01  7.85279E-01  1.51328E-01  8.92431E-02  1.74830E-02
  3.08333E+00 -8.03250E-01  3.47654E-01  2.37109E-01  1.11911E-01  6.44493E-01  6.96587E-01  7.53321E-01  1.88897E-01  1.30446E-01  6.19826E-02
  3.16667E+00 -7.26500E-01  3.43488E-01  2.35120E-01  1.11385E-01  6.09891E-01  6.63384E-01  7.21945E-01  2.26879E-01  1.72004E-01  1.06830E-01
  3.25000E+00 -6.49750E-01  3.38625E-01  2.32641E-01  1.10625E-01  5.76086E-01  6.30742E-01  6.90893E-01  2.64961E-01  2.13633E-01  1.51768E-01
  3.33333E+00 -5.73000E-01  3.33065E-01  2.29671E-01  1.09629E-01  5.42631E-01  5.98233E-01  6.59753E-01  3.02696E-01  2.54904E-01  1.96382E-01
  3.41667E+00 -4.96250E-01  3.26813E-01  2.26215E-01  1.08399E-01  5.09262E-01  5.65608E-01  6.28289E-01  3.39825E-01  2.95572E-01  2.40439E-01
  3.50000E+00 -4.19500E-01  3.19880E-01  2.22279E-01  1.06939E-01  4.75818E-01  5.32714E-01  5.96360E-01  3.76198E-01  3.35493E-01  2.83799E-01
  3.58333E+00 -3.42750E-01  3.12280E-01  2.17874E-01  1.05252E-01  4.42198E-01  4.99462E-01  5.63878E-01  4.11728E-01  3.74585E-01  3.26380E-01
  3.66667E+00 -2.66000E-01  3.04029E-01  2.13007E-01  1.03341E-01  4.08340E-01  4.65796E-01  5.30800E-01  4.46369E-01  4.12804E-01  3.68141E-01
  3.75000E+00 -1.89250E-01  2.95143E-01  2.07690E-01  1.01212E-01  3.74211E-01  4.31690E-01  4.97099E-01  4.80104E-01  4.50130E-01  4.09061E-01
  3.83333E+00 -1.12500E-01  2.85639E-01  2.01934E-01  9.88687E-02  3.39790E-01  3.97128E-01  4.62767E-01  5.12929E-01  4.86562E-01  4.49136E-01
  3.91667E+00 -3.57499E-02  2.75533E-01  1.95747E-01  9.63154E-02  3.05071E-01  3.62109E-01  4.27806E-01  5.44853E-01  5.22106E-01  4.88371E-01
  4.00000E+00  4.10000E-02  2.64841E-01  1.89143E-01  9.35566E-02  2.70053E-01  3.26638E-01  3.92224E-01  5.75895E-01  5.56780E-01  5.26781E-01
  4.08333E+00  3.86667E-02  2.54306E-01  1.82595E-01  9.08037E-02  2.37514E-01  2.93495E-01  3.58806E-01  5.30487E-01  5.14756E-01  4.88276E-01
  4.16667E+00  3.63333E-02  2.44603E-01  1.76543E-01  8.82524E-02  2.09988E-01  2.65237E-01  3.30128E-01  4.90924E-01  4.78113E-01  4.54714E-01
  4.25000E+00  3.40000E-02  2.35625E-01  1.70922E-01  8.58770E-02  1.86675E-01  2.41102E-01  3.05466E-01  4.56300E-01  4.46024E-01  4.25343E-01
  4.33333E+00  3.16667E-02  2.27282E-01  1.65680E-01  8.36553E-02  1.66647E-01  2.20189E-01  2.83945E-01  4.25595E-01  4.17535E-01  3.99267E-01
  4.41667E+00  2.93333E-02  2.19501E-01  1.60773E-01  8.15703E-02  1.49260E-01  2.01876E-01  2.64967E-01  3.98094E-01  3.91982E-01  3.75871E-01
  4.50000E+00  2.70000E-02  2.12225E-01  1.56168E-01  7.96078E-02  1.34044E-01  1.85708E-01  2.48091E-01  3.73270E-01  3.68876E-01  3.54699E-01
  4.58333E+00  2.46667E-02  2.05404E-01  1.51834E-01  7.77562E-02  1.20645E-01  1.71341E-01  2.32985E-01  3.50716E-01  3.47842E-01  3.35407E-01
  4.66667E+00  2.23333E-02  1.98996E-01  1.47749E-01  7.60056E-02  1.08786E-01  1.58507E-01  2.19389E-01  3.30115E-01  3.28589E-01  3.17728E-01
  4.75000E+00  2.00000E-02  1.92966E-01  1.43891E-01  7.43476E-02  9.82452E-02  1.46991E-01  2.07097E-01  3.11212E-01  3.10882E-01  3.01444E-01
  4.83333E+00  1.76666E-02  1.87283E-01  1.40241E-01  7.27749E-02  8.88456E-02  1.36622E-01  1.95943E-01  2.93795E-01  2.94529E-01  2.86385E-01
  4.91667E+00  1.53333E-02  1.81919E-01  1.36784E-01  7.12810E-02  8.04415E-02  1.27257E-01  1.85788E-01  2.77694E-01  2.79374E-01  2.72403E-01
  5.00000E+00  1.30000E-02  1.76850E-01  1.33505E-01  6.98604E-02  7.29114E-02  1.18777E-01  1.76519E-01  2.62761E-01  2.65283E-01  2.59380E-01
  5.08333E+00  1.47500E-02  1.72017E-01  1.30369E-01  6.84974E-02  6.60087E-02  1.10941E-01  1.67895E-01  2.52776E-01  2.56059E-01  2.51142E-01
  5.16667E+00  1.65000E-02  1.67367E-01  1.27341E-01  6.71774E-02  5.95173E-02  1.03530E-01  1.59701E-01  2.43384E-01  2.47371E-01  2.43379E-01
  5.25000E+00  1.82500E-02  1.62890E-01  1.24415E-01  6.58981E-02  5.34045E-02  9.65133E-02  1.51905E-01  2.34544E-01  2.39179E-01  2.36053E-01
  5.33333E+00  2.00000E-02  1.58574E-01  1.21587E-01  6.46572E-02  4.76548E-02  8.98750E-02  1.44492E-01  2.26229E-01  2.31462E-01  2.29149E-01
  5.41667E+00  2.17500E-02  1.54411E-01  1.18849E-01  6.34525E-02  4.22469E-02  8.35923E-02  1.37441E-01  2.18408E-01  2.24191E-01  2.22643E-01
  5.50000E+00  2.35000E-02  1.50391E-01  1.16196E-01  6.22818E-02  3.71572E-02  7.76431E-02  1.30727E-01  2.11048E-01  2.17339E-01  2.16509E-01
  5.58333E+00  2.52500E-02  1.46506E-01  1.13625E-01  6.11432E-02  3.23624E-02  7.20031E-02  1.24329E-01  2.04119E-01  2.10878E-01  2.10722E-01
  5.66667E+00  2.70000E-02  1.42749E-01  1.11129E-01  6.00350E-02  2.78398E-02  6.66506E-02  1.18224E-01  1.97588E-01  2.04780E-01  2.05259E-01
  5.75000E+00  2.87500E-02  1.39110E-01  1.08706E-01  5.89554E-02  2.35690E-02  6.15639E-02  1.12392E-01  1.91429E-01  1.99020E-01  2.00098E-01
  5.83333E+00  3.05000E-02  1.35585E-01  1.06350E-01  5.79028E-02  1.95303E-02  5.67236E-02  1.06814E-01  1.85616E-01  1.93574E-01  1.95217E-01
  5.91667E+00  3.22500E-02  1.32167E-01  1.04059E-01  5.68757E-02  1.57054E-02  5.21116E-02  1.01470E-01  1.80122E-01  1.88420E-01  1.90596E-01
  6.00000E+00  3.40000E-02  1.28849E-01  1.01828E-01  5.58729E-02  1.20785E-02  4.77113E-02  9.63449E-02  1.74927E-01  1.83539E-01  1.86218E-01
  6.08333E+00  1.12500E-02  1.25851E-01  9.97993E-02  5.49572E-02  9.49222E-03  4.43658E-02  9.22832E-02  1.46593E-01  1.55415E-01  1.58490E-01
  6.16667E+00 -1.15001E-02  1.23372E-01  9.81019E-02  5.41867E-02  8.71642E-03  4.28498E-02  9.00625E-02  1.20588E-01  1.29452E-01  1.32749E-01
  6.25000E+00 -3.42500E-02  1.21370E-01  9.67104E-02  5.35510E-02  9.48684E-03  4.29096E-02  8.94419E-02  9.66068E-02  1.05370E-01  1.08743E-01
  6.33333E+00 -5.70000E-02  1.19808E-01  9.56027E-02  5.30410E-02  1.15002E-02  4.42495E-02  9.01319E-02  7.43077E-02  8.28522E-02  8.61729E-02
  6.41667E+00 -7.97501E-02  1.18654E-01  9.47604E-02  5.26492E-02  1.45436E-02  4.66606E-02  9.19309E-02  5.34474E-02  6.16710E-02  6.48300E-02
  6.50000E+00 -1.02500E-01  1.17883E-01  9.41677E-02  5.23693E-02  1.84573E-02  4.99872E-02  9.46862E-02  3.38400E-02  4.16550E-02  4.45555E-02
  6.58333E+00 -1.25250E-01  1.17471E-01  9.38109E-02  5.21955E-02  2.31181E-02  5.41091E-02  9.82802E-02  1.53389E-02  2.26700E-02  2.52257E-02
  6.66667E+00 -1.48000E-01  1.17398E-01  9.36778E-02  5.21230E-02  2.84284E-02  5.89290E-02  1.02619E-01 -2.17355E-03  4.60672E-03  6.74178E-03
  6.75000E+00 -1.70750E-01  1.17647E-01  9.37575E-02  5.21472E-02  3.43085E-02  6.43686E-02  1.07624E-01 -1.87950E-02 -1.26238E-02 -1.09785E-02
  6.83333E+00 -1.93500E-01  1.18200E-01  9.40404E-02  5.22643E-02  4.06929E-02  7.03627E-02  1.13233E-01 -3.46076E-02 -2.90970E-02 -2.80029E-02
  6.91667E+00 -2.16250E-01  1.19043E-01  9.45173E-02  5.24705E-02  4.75257E-02  7.68562E-02  1.19389E-01 -4.96819E-02 -4.48766E-02 -4.43906E-02
  7.00000E+00 -2.39000E-01  1.20162E-01  9.51802E-02  5.27626E-02  5.47606E-02  8.38017E-02  1.26047E-01 -6.40776E-02 -6.00182E-02 -6.01907E-02
  7.08333E+00 -2.16833E-01  1.21133E-01  9.57568E-02  5.30198E-02  6.07830E-02  8.95843E-02  1.31592E-01 -3.49171E-02 -3.14922E-02 -3.22216E-02
  7.16667E+00 -1.94667E-01  1.21570E-01  9.59973E-02  5.31305E-02  6.41232E-02  9.27243E-02  1.34533E-01 -8.97325E-03 -5.94493E-03 -7.00274E-03
  7.25000E+00 -1.72500E-01  1.21531E-01  9.59368E-02  5.31092E-02  6.52102E-02  9.36308E-02  1.35262E-01  1.42416E-02  1.70676E-02  1.58707E-02
  7.33333E+00 -1.50333E-01  1.21067E-01  9.56051E-02  5.29680E-02  6.45528E-02  9.27976E-02  1.34255E-01  3.52868E-02  3.80693E-02  3.68899E-02
  7.41667E+00 -1.28167E-01  1.20217E-01  9.50258E-02  5.27167E-02  6.24985E-02  9.05620E-02  1.31841E-01  5.45491E-02  5.74212E-02  5.63912E-02
  7.50000E+00 -1.06000E-01  1.19014E-01  9.42185E-02  5.23633E-02  5.93005E-02  8.71696E-02  1.28258E-01  7.23145E-02  7.53881E-02  7.46208E-02
  7.58333E+00 -8.38333E-02  1.17485E-01  9.31995E-02  5.19144E-02  5.51497E-02  8.28057E-02  1.23684E-01  8.88017E-02  9.21720E-02  9.17649E-02
  7.66667E+00 -6.16666E-02  1.15654E-01  9.19827E-02  5.13758E-02  5.01935E-02  7.76141E-02  1.18259E-01  1.04181E-01  1.07930E-01  1.07969E-01
  7.75000E+00 -3.95000E-02  1.13541E-01  9.05802E-02  5.07522E-02  4.45487E-02  7.17082E-02  1.12095E-01  1.18590E-01  1.22788E-01  1.23347E-01
  7.83333E+00 -1.73333E-02  1.11164E-01  8.90026E-02  5.00482E-02  3.83097E-02  6.51806E-02  1.05279E-01  1.32141E-01  1.36850E-01  1.37993E-01
  7.91667E+00  4.83344E-03  1.08539E-01  8.72593E-02  4.92674E-02  3.15533E-02  5.81063E-02  9.78858E-02  1.44925E-01  1.50199E-01  1.51987E-01
  8.00000E+00  2.70000E-02  1.05679E-01  8.53587E-02  4.84133E-02  2.43439E-02  5.05491E-02  8.99773E-02  1.57023E-01  1.62908E-01  1.65391E-01
  8.08333E+00  2.70000E-02  1.02800E-01  8.34390E-02  4.75471E-02  1.75122E-02  4.33379E-02  8.23820E-02  1.47313E-01  1.53777E-01  1.56929E-01
  8.16667E+00  2.70000E-02  1.00100E-01  8.16268E-02  4.67251E-02  1.18117E-02  3.72317E-02  7.58624E-02  1.38912E-01  1.45858E-01  1.49588E-01
  8.25000E+00  2.70000E-02  9.75536E-02  7.99079E-02  4.59417E-02  7.05475E-03  3.20515E-02  7.02484E-02  1.31608E-01  1.38959E-01  1.43190E-01
  8.33333E+00  2.70000E-02  9.51411E-02  7.82704E-02  4.51917E-02  3.01050E-03  2.75735E-02  6.53236E-02  1.25152E-01  1.32844E-01  1.37515E-01
  8.41667E+00  2.70000E-02  9.28469E-02  7.67049E-02  4.44715E-02 -4.74783E-04  2.36485E-02  6.09430E-02  1.19372E-01  1.27353E-01  1.32415E-01
  8.50000E+00  2.70000E-02  9.06587E-02  7.52041E-02  4.37780E-02 -3.51175E-03  2.01700E-02  5.70036E-02  1.14147E-01  1.22374E-01  1.27782E-01
  8.58333E+00  2.70000E-02  8.85662E-02  7.37620E-02  4.31087E-02 -6.18085E-03  1.70593E-02  5.34293E-02  1.09385E-01  1.17821E-01  1.23538E-01
  8.66667E+00  2.70000E-02  8.65610E-02  7.23736E-02  4.24617E-02 -8.54385E-03  1.42569E-02  5.01628E-02  1.05017E-01  1.13631E-01  1.19625E-01
  8.75000E+00  2.70000E-02  8.46359E-02  7.10345E-02  4.18351E-02 -1.06484E-02  1.17163E-02  4.71589E-02  1.00988E-01  1.09751E-01  1.15994E-01
  8.83333E+00  2.70000E-02  8.27847E-02  6.97412E-02  4.12276E-02 -1.25326E-02  9.40085E-03  4.43823E-02  9.72521E-02  1.06142E-01  1.12610E-01
  8.91667E+00  2.70000E-02  8.10020E-02  6.84903E-02  4.06378E-02 -1.42267E-02  7.28085E-03  4.18036E-02  9.37753E-02  1.02771E-01  1.09442E-01
  9.00000E+00  2.70000E-02  7.92829E-02  6.72793E-02  4.00646E-02 -1.57556E-02  5.33193E-03  3.94000E-02  9.05274E-02  9.96112E-02  1.06465E-01
  9.08333E+00  2.50000E-02  7.76418E-02  6.61172E-02  3.95123E-02 -1.70699E-02  3.60416E-03  3.72215E-02  8.55719E-02  9.47214E-02  1.01734E-01
  9.16667E+00  2.30000E-02  7.60915E-02  6.50127E-02  3.89847E-02 -1.81227E-02  2.14482E-03  3.53164E-02  8.09689E-02  9.01576E-02  9.73011E-02
  9.25000E+00  2.10000E-02  7.46256E-02  6.39621E-02  3.84803E-02 -1.89489E-02  9.20107E-04  3.36523E-02  7.66767E-02  8.58822E-02  9.31326E-02
  9.33333E+00  1.90000E-02  7.32383E-02  6.29618E-02  3.79977E-02 -1.95851E-02 -1.05723E-04  3.21946E-02  7.26532E-02  8.18561E-02  8.91924E-02
  9.41667E+00  1.70000E-02  7.19248E-02  6.20089E-02  3.75358E-02 -2.00581E-02 -9.58688E-04  3.09170E-02  6.88667E-02  7.80503E-02  8.54528E-02
  9.50000E+00  1.50000E-02  7.06807E-02  6.11010E-02  3.70935E-02 -2.03895E-02 -1.66017E-03  2.97990E-02  6.52913E-02  7.44408E-02  8.18926E-02
  9.58333E+00  1.30000E-02  6.95022E-02  6.02355E-02  3.66698E-02 -2.05963E-02 -2.22722E-03  2.88243E-02  6.19059E-02  7.10083E-02  7.84942E-02
  9.66667E+00  1.10000E-02  6.83857E-02  5.94105E-02  3.62640E-02 -2.06931E-02 -2.67389E-03  2.79789E-02  5.86927E-02  6.77366E-02  7.52428E-02
  9.75000E+00  9.00003E-03  6.73281E-02  5.86240E-02  3.58751E-02 -2.06917E-02 -3.01244E-03  2.72502E-02  5.56364E-02  6.46116E-02  7.21253E-02
  9.83333E+00  7.00001E-03  6.63266E-02  5.78744E-02  3.55026E-02 -2.06021E-02 -3.25275E-03  2.66293E-02  5.27244E-02  6.16217E-02  6.91319E-02
  9.91667E+00  5.00002E-03  6.53784E-02  5.71600E-02  3.51458E-02 -2.04334E-02 -3.40348E-03  2.61068E-02  4.99450E-02  5.87566E-02  6.62526E-02
  1.00000E+01  3.00002E-03  6.44812E-02  5.64794E-02  3.48040E-02 -2.01930E-02 -3.47272E-03  2.56749E-02  4.72882E-02  5.60067E-02  6.34789E-02
  1.00833E+01  3.83336E-03  6.36067E-02  5.58145E-02  3.44693E-02 -1.99869E-02 -3.56603E-03  2.52280E-02  4.74532E-02  5.60818E-02  6.35307E-02
  1.01667E+01  4.66669E-03  6.27292E-02  5.51487E-02  3.41344E-02 -1.99112E-02 -3.78107E-03  2.46682E-02  4.74847E-02  5.60343E-02  6.34693E-02
  1.02500E+01  5.50002E-03  6.18511E-02  5.44835E-02  3.37998E-02 -1.99424E-02 -4.09495E-03  2.40164E-02  4.74087E-02  5.58885E-02  6.33162E-02
  1.03333E+01  6.33336E-03  6.09744E-02  5.38199E-02  3.34660E-02 -2.00511E-02 -4.47941E-03  2.33004E-02  4.72567E-02  5.56739E-02  6.30998E-02
  1.04167E+01  7.16669E-03  6.01005E-02  5.31590E-02  3.31333E-02 -2.02182E-02 -4.91651E-03  2.25372E-02  4.70490E-02  5.54091E-02  6.28372E-02
  1.05000E+01  8.00002E-03  5.92304E-02  5.25011E-02  3.28021E-02 -2.04297E-02 -5.39264E-03  2.17398E-02  4.68007E-02  5.51085E-02  6.25419E-02
  1.05833E+01  8.83336E-03  5.83648E-02  5.18468E-02  3.24723E-02 -2.06761E-02 -5.89867E-03  2.09174E-02  4.65221E-02  5.47814E-02  6.22230E-02
  1.06667E+01  9.66669E-03  5.75044E-02  5.11963E-02  3.21442E-02 -2.09497E-02 -6.42759E-03  2.00762E-02  4.62214E-02  5.44354E-02  6.18871E-02
  1.07500E+01  1.05000E-02  5.66494E-02  5.05499E-02  3.18179E-02 -2.12451E-02 -6.97370E-03  1.92215E-02  4.59044E-02  5.40762E-02  6.15394E-02
  1.08333E+01  1.13334E-02  5.58003E-02  4.99077E-02  3.14934E-02 -2.15578E-02 -7.53342E-03  1.83570E-02  4.55759E-02  5.37076E-02  6.11838E-02
  1.09167E+01  1.21667E-02  5.49572E-02  4.92699E-02  3.11708E-02 -2.18844E-02 -8.10316E-03  1.74859E-02  4.52395E-02  5.33334E-02  6.08234E-02
  1.10000E+01  1.30000E-02  5.41203E-02  4.86365E-02  3.08500E-02 -2.22223E-02 -8.68038E-03  1.66105E-02  4.48980E-02  5.29561E-02  6.04606E-02
  1.10833E+01 -1.06084E-01  5.43887E-02  4.87141E-02  3.08452E-02 -1.83672E-02 -5.06141E-03  1.99342E-02 -7.00627E-02 -6.24315E-02 -5.53048E-02
  1.11667E+01 -2.25167E-01  5.67645E-02  5.01515E-02  3.14467E-02 -6.48718E-03  6.61317E-03  3.13445E-02 -1.74890E-01 -1.68402E-01 -1.62376E-01
  1.12500E+01 -3.44250E-01  6.10620E-02  5.28376E-02  3.26090E-02  1.21919E-02  2.51680E-02  4.97160E-02 -2.70996E-01 -2.66244E-01 -2.61925E-01
  1.13333E+01 -4.63334E-01  6.71211E-02  5.66768E-02  3.42927E-02  3.62419E-02  4.92125E-02  7.36972E-02 -3.59971E-01 -3.57445E-01 -3.55344E-01
  1.14167E+01 -5.82417E-01  7.48113E-02  6.15908E-02  3.64657E-02  6.46713E-02  7.77817E-02  1.02351E-01 -4.42934E-01 -4.43045E-01 -4.43601E-01
  1.15000E+01 -7.01500E-01  8.40223E-02  6.75134E-02  3.91009E-02  9.67485E-02  1.10161E-01  1.34981E-01 -5.20729E-01 -5.23826E-01 -5.27418E-01
  1.15833E+01 -8.20584E-01  9.46594E-02  7.43880E-02  4.21751E-02  1.31914E-01  1.45804E-01  1.71056E-01 -5.94010E-01 -6.00392E-01 -6.07353E-01
  1.16667E+01 -9.39667E-01  1.06640E-01  8.21649E-02  4.56680E-02  1.69731E-01  1.84281E-01  2.10156E-01 -6.63297E-01 -6.73221E-01 -6.83843E-01
  1.17500E+01 -1.05875E+00  1.19890E-01  9.08001E-02  4.95614E-02  2.09844E-01  2.25244E-01  2.51940E-01 -7.29015E-01 -7.42706E-01 -7.57248E-01
  1.18333E+01 -1.17783E+00  1.34346E-01  1.00254E-01  5.38394E-02  2.51968E-01  2.68409E-01  2.96131E-01 -7.91521E-01 -8.09171E-01 -8.27864E-01
  1.19167E+01 -1.29692E+00  1.49947E-01  1.10491E-01  5.84872E-02  2.95861E-01  3.13538E-01  3.42493E-01 -8.51109E-01 -8.72888E-01 -8.95937E-01
  1.20000E+01 -1.41600E+00  1.66640E-01  1.21479E-01  6.34915E-02  3.41323E-01  3.60431E-01  3.90829E-01 -9.08036E-01 -9.34089E-01 -9.61680E-01
  1.20833E+01 -1.34075E+00  1.82596E-01  1.32044E-01  6.83312E-02  3.81374E-01  4.02106E-01  4.34157E-01 -7.76780E-01 -8.06599E-01 -8.38261E-01
  1.21667E+01 -1.26550E+00  1.96145E-01  1.41106E-01  7.25245E-02  4.09657E-01  4.32164E-01  4.66036E-01 -6.59697E-01 -6.92230E-01 -7.26939E-01
  1.22500E+01 -1.19025E+00  2.07549E-01  1.48820E-01  7.61348E-02  4.28035E-01  4.52383E-01  4.88160E-01 -5.54666E-01 -5.89048E-01 -6.25955E-01
  1.23333E+01 -1.11500E+00  2.17027E-01  1.55318E-01  7.92162E-02  4.38715E-01  4.64904E-01  5.02608E-01 -4.59258E-01 -4.94777E-01 -5.33176E-01
  1.24167E+01 -1.03975E+00  2.24756E-01  1.60705E-01  8.18116E-02  4.43205E-01  4.71194E-01  5.10799E-01 -3.71788E-01 -4.07851E-01 -4.47139E-01
  1.25000E+01 -9.64500E-01  2.30881E-01  1.65068E-01  8.39565E-02  4.42608E-01  4.72322E-01  5.13772E-01 -2.91010E-01 -3.27110E-01 -3.66772E-01
  1.25833E+01 -8.89249E-01  2.35526E-01  1.68479E-01  8.56804E-02  4.37754E-01  4.69097E-01  5.12309E-01 -2.15969E-01 -2.51673E-01 -2.91260E-01
